CO,Proximity_to_Industrial_Areas
0.48859934853420195,0.1759656652360515
0.17263843648208466,0.5965665236051501
0.11074918566775244,0.34763948497854075
0.1009771986970684,0.39914163090128757
0.504885993485342,0.18454935622317598
0.39739413680781766,0.0
0.09771986970684038,0.3648068669527897
0.11074918566775244,0.3690987124463519
0.42345276872964166,0.08154506437768241
0.14332247557003258,0.3733905579399141
0.08794788273615634,0.33905579399141633
0.4039087947882736,0.18454935622317598
0.15309446254071662,0.4248927038626609
0.05537459283387619,0.35193133047210295
0.14332247557003258,0.5236051502145922
0.4723127035830619,0.06866952789699568
0.10423452768729641,0.4463519313304721
0.44951140065146566,0.13733905579399142
0.3192182410423452,0.111587982832618
0.263843648208469,0.20600858369098712
0.1270358306188925,0.3347639484978541
0.4039087947882736,0.1502145922746781
0.15309446254071662,0.3648068669527897
0.260586319218241,0.12875536480686695
0.13029315960912052,0.42918454935622313
0.14332247557003258,0.42918454935622313
0.5570032573289901,0.06437768240343347
0.11726384364820847,0.35193133047210295
0.48534201954397393,0.017167381974248913
0.21824104234527686,0.1072961373390558
0.08794788273615634,0.7381974248927039
0.1237785016286645,0.35193133047210295
0.28664495114006516,0.1759656652360515
0.2377850162866449,0.09871244635193133
0.09120521172638435,0.3304721030042918
0.3615635179153094,0.20600858369098712
0.5895765472312703,0.025751072961373384
0.13680781758957655,0.33905579399141633
0.09446254071661236,0.3261802575107296
0.43973941368078173,0.12017167381974247
0.7133550488599347,0.06866952789699568
0.09771986970684038,0.502145922746781
0.33550488599348527,0.16309012875536477
0.10749185667752442,0.44206008583690987
0.30944625407166126,0.24463519313304716
0.33550488599348527,0.22317596566523606
0.28338762214983715,0.17167381974248924
0.35830618892508137,0.2145922746781116
0.20846905537459282,0.1502145922746781
0.09120521172638435,0.38197424892703863
0.2931596091205212,0.111587982832618
0.07491856677524428,0.42918454935622313
0.263843648208469,0.19742489270386265
0.28664495114006516,0.12875536480686695
0.21824104234527686,0.1459227467811159
0.13680781758957655,0.3218884120171674
0.35504885993485336,0.18454935622317598
0.2964169381107492,0.13733905579399142
0.44951140065146566,0.02145922746781115
0.15309446254071662,0.43347639484978534
0.21172638436482083,0.16309012875536477
0.2377850162866449,0.13304721030042915
0.1498371335504886,0.3562231759656653
0.23127035830618892,0.42918454935622313
0.07817589576547229,0.48497854077253216
0.267100977198697,0.111587982832618
0.2019543973941368,0.1759656652360515
0.14006514657980457,0.3605150214592275
0.6710097719869706,0.24463519313304716
0.44951140065146566,0.03004291845493562
0.14006514657980457,0.3605150214592275
0.10423452768729641,0.33905579399141633
0.4104234527687296,0.004291845493562235
0.530944625407166,0.13304721030042915
0.28664495114006516,0.1072961373390558
0.39739413680781766,0.20171673819742492
0.5863192182410424,0.025751072961373384
0.27361563517915305,0.1502145922746781
0.24755700325732893,0.1502145922746781
0.09771986970684038,0.3218884120171674
0.3127035830618893,0.24034334763948495
0.4820846905537458,0.111587982832618
0.07817589576547229,0.3562231759656653
0.3192182410423452,0.1459227467811159
0.6384364820846905,0.042918454935622324
0.24755700325732893,0.12875536480686695
0.3257328990228012,0.18884120171673818
0.5504885993485341,0.27896995708154504
0.27035830618892503,0.23605150214592274
0.11400651465798045,0.43776824034334766
0.2899022801302932,0.2575107296137339
0.755700325732899,0.11587982832618027
0.1009771986970684,0.3562231759656653
0.267100977198697,0.20600858369098712
0.0814332247557003,0.35193133047210295
0.07166123778501626,0.3562231759656653
0.3452768729641693,0.08583690987124462
0.16938110749185664,0.13733905579399142
0.7785016286644951,0.111587982832618
0.35830618892508137,0.12446351931330474
0.530944625407166,0.03004291845493562
0.17589576547231267,0.33905579399141633
0.511400651465798,0.16738197424892703
0.16612377850162863,0.16738197424892703
0.43973941368078173,0.07296137339055794
0.11074918566775244,0.3261802575107296
0.3257328990228012,0.13304721030042915
0.10749185667752442,0.42918454935622313
0.4299674267100977,0.2188841201716738
0.257328990228013,0.12446351931330474
0.13680781758957655,0.3218884120171674
0.3615635179153094,0.111587982832618
0.263843648208469,0.16738197424892703
0.4364820846905537,0.33905579399141633
0.5863192182410424,0.18454935622317598
0.20846905537459282,0.1802575107296137
0.19218241042345274,0.16309012875536477
0.1824104234527687,0.2145922746781116
0.11400651465798045,0.3733905579399141
0.263843648208469,0.39914163090128757
0.4332247557003257,0.042918454935622324
0.33550488599348527,0.13304721030042915
0.06514657980456023,0.38626609442060084
0.37785016286644946,0.24892703862660948
0.1270358306188925,0.3690987124463519
0.15309446254071662,0.34334763948497854
0.6644951140065146,0.055793991416309
0.09120521172638435,0.38626609442060084
0.07491856677524428,0.407725321888412
0.3387622149837133,0.16738197424892703
0.0814332247557003,0.35193133047210295
0.3224755700325732,0.12017167381974247
0.2931596091205212,0.15879828326180256
0.11074918566775244,0.33905579399141633
0.4592833876221498,0.111587982832618
0.6351791530944625,0.17167381974248924
0.43973941368078173,0.08154506437768241
0.3420195439739413,0.1072961373390558
0.13029315960912052,0.6566523605150214
0.30293159609120524,0.06437768240343347
0.43973941368078173,0.16738197424892703
0.5472312703583062,0.09871244635193133
0.263843648208469,0.1459227467811159
0.13680781758957655,0.3648068669527897
0.1009771986970684,0.38197424892703863
0.13680781758957655,0.34763948497854075
0.5179153094462541,0.27896995708154504
0.44951140065146566,0.2918454935622318
0.13355048859934854,0.5965665236051501
0.37133550488599343,0.11587982832618027
0.13029315960912052,0.3261802575107296
0.6188925081433224,0.09871244635193133
0.15635179153094458,0.3605150214592275
0.44625407166123776,0.1072961373390558
0.5635179153094462,0.051502145922746795
0.3680781758957654,0.16309012875536477
0.1009771986970684,0.5278969957081545
0.2899022801302932,0.11587982832618027
0.38110749185667747,0.2103004291845494
0.1596091205211726,0.4678111587982832
0.3159609120521173,0.051502145922746795
0.501628664495114,0.07296137339055794
0.13029315960912052,0.4034334763948498
0.24755700325732893,0.15879828326180256
0.07491856677524428,0.3690987124463519
0.2964169381107492,0.18884120171673818
0.09120521172638435,0.47639484978540775
0.49185667752442996,0.12446351931330474
0.7035830618892508,0.16738197424892703
0.2899022801302932,0.1072961373390558
0.1270358306188925,0.3690987124463519
0.6514657980456026,0.2532188841201717
0.17589576547231267,0.1502145922746781
0.24755700325732893,0.13304721030042915
0.12052117263843648,0.4163090128755364
0.13680781758957655,0.3304721030042918
0.17589576547231267,0.3776824034334764
0.13680781758957655,0.38197424892703863
0.11726384364820847,0.38197424892703863
0.260586319218241,0.1502145922746781
0.5570032573289901,0.012875536480686678
0.30618892508143325,0.22317596566523606
0.30618892508143325,0.2145922746781116
0.17263843648208466,0.5665236051502145
0.09446254071661236,0.4549356223175966
0.32899022801302924,0.1459227467811159
0.44951140065146566,0.2575107296137339
0.1237785016286645,0.4120171673819742
0.44951140065146566,0.11587982832618027
0.4625407166123777,0.025751072961373384
0.263843648208469,0.1802575107296137
0.6156351791530944,0.13733905579399142
0.029315960912052103,0.39055793991416304
0.48534201954397393,0.111587982832618
0.1628664495114006,0.5793991416309012
0.25081433224755695,0.26609442060085836
0.27361563517915305,0.12017167381974247
0.12052117263843648,0.5622317596566524
0.3127035830618893,0.13733905579399142
0.08469055374592832,0.4163090128755364
0.3192182410423452,0.2832618025751073
0.11074918566775244,0.6094420600858368
0.11726384364820847,0.4120171673819742
0.37459283387622144,0.20171673819742492
0.6807817589576548,0.051502145922746795
0.22149837133550487,0.17167381974248924
0.1824104234527687,0.1545064377682403
0.3257328990228012,0.11587982832618027
0.0814332247557003,0.3605150214592275
0.48859934853420195,0.03862660944206009
0.2377850162866449,0.16309012875536477
0.52442996742671,0.2103004291845494
0.2247557003257329,0.16738197424892703
0.530944625407166,0.20171673819742492
0.48859934853420195,0.034334763948497854
0.13029315960912052,0.6223175965665235
0.530944625407166,0.00858369098712447
0.08469055374592832,0.4120171673819742
0.1009771986970684,0.3776824034334764
0.2931596091205212,0.23605150214592274
0.6840390879478827,0.2875536480686695
0.13029315960912052,0.34334763948497854
0.1009771986970684,0.34334763948497854
0.07817589576547229,0.3562231759656653
0.11074918566775244,0.38197424892703863
0.12052117263843648,0.3690987124463519
0.257328990228013,0.13733905579399142
0.3192182410423452,0.12446351931330474
0.11726384364820847,0.3261802575107296
0.13680781758957655,0.34334763948497854
0.0814332247557003,0.34334763948497854
0.1237785016286645,0.3218884120171674
0.11726384364820847,0.38626609442060084
0.13680781758957655,0.34334763948497854
0.21498371335504884,0.2832618025751073
0.5537459283387622,0.00858369098712447
0.35179153094462534,0.2532188841201717
0.07817589576547229,0.3347639484978541
0.267100977198697,0.34334763948497854
0.09771986970684038,0.39055793991416304
0.04234527687296419,0.5793991416309012
0.1270358306188925,0.34334763948497854
0.42019543973941365,0.11587982832618027
0.49185667752442996,0.012875536480686678
0.25081433224755695,0.27896995708154504
0.3452768729641693,0.12875536480686695
0.5407166123778502,0.017167381974248913
0.5700325732899022,0.1502145922746781
0.28664495114006516,0.2103004291845494
0.17589576547231267,0.15879828326180256
0.1465798045602606,0.4592274678111588
0.4625407166123777,0.3261802575107296
0.39739413680781766,0.4163090128755364
0.16612377850162863,0.39484978540772525
0.09771986970684038,0.47639484978540775
0.11726384364820847,0.34334763948497854
0.5537459283387622,0.042918454935622324
0.2931596091205212,0.1072961373390558
0.14332247557003258,0.3347639484978541
0.2931596091205212,0.1802575107296137
0.495114006514658,0.03862660944206009
0.44299674267100964,0.051502145922746795
0.6156351791530944,0.04721030042918456
0.08469055374592832,0.34763948497854075
0.08794788273615634,0.39055793991416304
0.09771986970684038,0.3562231759656653
0.04234527687296419,0.48497854077253216
0.6026058631921823,0.055793991416309
0.11074918566775244,0.3304721030042918
0.11074918566775244,0.4206008583690987
0.5993485342019544,0.09871244635193133
0.08469055374592832,0.4678111587982832
0.6579804560260586,0.38626609442060084
0.058631921824104205,0.34763948497854075
0.2377850162866449,0.17167381974248924
0.39413680781758953,0.025751072961373384
0.4104234527687296,0.20171673819742492
0.1237785016286645,0.3261802575107296
0.1465798045602606,0.34763948497854075
0.10423452768729641,0.5622317596566524
0.1596091205211726,0.3776824034334764
0.10423452768729641,0.5278969957081545
0.1237785016286645,0.3776824034334764
0.2052117263843648,0.2918454935622318
0.4788273615635179,0.06866952789699568
0.05537459283387619,0.48068669527896996
0.1498371335504886,0.3261802575107296
0.14006514657980457,0.34334763948497854
0.5830618892508143,0.04721030042918456
0.19218241042345274,0.13733905579399142
0.15635179153094458,0.3690987124463519
0.14006514657980457,0.35193133047210295
0.3127035830618893,0.12875536480686695
0.6123778501628664,0.034334763948497854
0.39739413680781766,0.19742489270386265
0.5179153094462541,0.06008583690987124
0.33550488599348527,0.12446351931330474
0.5570032573289901,0.17167381974248924
0.3387622149837133,0.12446351931330474
0.2899022801302932,0.1459227467811159
0.17589576547231267,0.5193133047210301
0.1237785016286645,0.2188841201716738
0.3452768729641693,0.3562231759656653
0.6547231270358306,0.08583690987124462
0.25407166123778496,0.1072961373390558
0.260586319218241,0.16738197424892703
0.44299674267100964,0.08154506437768241
0.263843648208469,0.34763948497854075
0.24755700325732893,0.1459227467811159
0.4755700325732898,0.055793991416309
0.13029315960912052,0.33905579399141633
0.498371335504886,0.39055793991416304
0.1270358306188925,0.5665236051502145
0.6710097719869706,0.06008583690987124
0.4755700325732898,0.34334763948497854
0.37459283387622144,0.055793991416309
0.09446254071661236,0.4592274678111588
0.13029315960912052,0.4678111587982832
0.11400651465798045,0.4163090128755364
0.3159609120521173,0.09012875536480686
0.3615635179153094,0.27896995708154504
0.28013029315960913,0.27896995708154504
0.1270358306188925,0.34334763948497854
0.4592833876221498,0.055793991416309
0.27035830618892503,0.18884120171673818
0.1237785016286645,0.3690987124463519
0.5439739413680781,0.3304721030042918
0.3908794788273615,0.055793991416309
0.3192182410423452,0.16738197424892703
0.13680781758957655,0.38197424892703863
0.07166123778501626,0.407725321888412
0.17263843648208466,0.14163090128755362
0.30944625407166126,0.06437768240343347
0.20846905537459282,0.12446351931330474
0.3648208469055374,0.15879828326180256
0.5537459283387622,0.10300429184549356
0.4071661237785016,0.06437768240343347
0.2768729641693811,0.22746781115879827
0.14332247557003258,0.48068669527896996
0.3876221498371335,0.13304721030042915
0.07166123778501626,0.5450643776824033
0.16612377850162863,0.33905579399141633
0.3192182410423452,0.16309012875536477
0.10423452768729641,0.5150214592274678
0.07166123778501626,0.4549356223175966
0.13355048859934854,0.3690987124463519
0.12052117263843648,0.5879828326180256
0.14332247557003258,0.4034334763948498
0.5993485342019544,0.02145922746781115
0.5211726384364821,0.06866952789699568
0.6026058631921823,0.1072961373390558
0.21824104234527686,0.3690987124463519
0.2899022801302932,0.13733905579399142
0.35504885993485336,0.09442060085836909
0.1498371335504886,0.4120171673819742
0.2931596091205212,0.051502145922746795
0.08794788273615634,0.48497854077253216
0.15635179153094458,0.3562231759656653
0.2052117263843648,0.12446351931330474
0.10749185667752442,0.5150214592274678
0.09446254071661236,0.38626609442060084
0.21824104234527686,0.20600858369098712
0.3192182410423452,0.23175965665236054
0.4788273615635179,0.18884120171673818
0.05537459283387619,0.4163090128755364
0.11400651465798045,0.3218884120171674
0.11074918566775244,0.42918454935622313
0.1009771986970684,0.4248927038626609
0.3127035830618893,0.12017167381974247
0.10423452768729641,0.33905579399141633
0.058631921824104205,0.3605150214592275
0.0814332247557003,0.4463519313304721
0.24755700325732893,0.12446351931330474
0.08794788273615634,0.34763948497854075
0.38110749185667747,0.1459227467811159
0.04885993485342022,0.5107296137339057
0.1596091205211726,0.34334763948497854
0.263843648208469,0.13733905579399142
0.08794788273615634,0.39055793991416304
0.1824104234527687,0.34763948497854075
0.4820846905537458,0.09871244635193133
0.10423452768729641,0.48068669527896996
0.263843648208469,0.16738197424892703
0.6970684039087948,0.06866952789699568
0.23127035830618892,0.27896995708154504
0.24429967426710092,0.14163090128755362
0.08469055374592832,0.39914163090128757
0.5504885993485341,0.012875536480686678
0.2019543973941368,0.22746781115879827
0.24755700325732893,0.10300429184549356
0.1465798045602606,0.3347639484978541
0.20846905537459282,0.13304721030042915
0.12052117263843648,0.38626609442060084
0.35830618892508137,0.111587982832618
0.14332247557003258,0.4978540772532189
0.1596091205211726,0.3776824034334764
0.49185667752442996,0.07296137339055794
0.260586319218241,0.11587982832618027
0.07817589576547229,0.3605150214592275
0.6742671009771987,0.03862660944206009
0.5342019543973942,0.16738197424892703
0.08794788273615634,0.4506437768240343
0.08794788273615634,0.3605150214592275
0.039087947882736174,0.3776824034334764
0.18566775244299671,0.2145922746781116
0.41693811074918563,0.051502145922746795
0.08469055374592832,0.38626609442060084
0.2996742671009772,0.18454935622317598
0.23127035830618892,0.33905579399141633
0.234527687296417,0.12017167381974247
0.5211726384364821,0.09871244635193133
0.6091205211726384,0.004291845493562235
0.17915309446254069,0.4120171673819742
0.3843648208469055,0.17167381974248924
0.30293159609120524,0.04721030042918456
0.0814332247557003,0.4592274678111588
0.25081433224755695,0.4120171673819742
0.08469055374592832,0.3605150214592275
0.10423452768729641,0.34763948497854075
0.3908794788273615,0.10300429184549356
0.3452768729641693,0.06008583690987124
0.4364820846905537,0.13733905579399142
0.17915309446254069,0.12446351931330474
0.3908794788273615,0.07725321888412015
0.09771986970684038,0.3776824034334764
0.263843648208469,0.18454935622317598
0.3615635179153094,0.111587982832618
0.2899022801302932,0.2145922746781116
0.058631921824104205,0.35193133047210295
0.09446254071661236,0.4935622317596567
0.6156351791530944,0.10300429184549356
0.5570032573289901,0.11587982832618027
0.2247557003257329,0.13304721030042915
0.10749185667752442,0.3261802575107296
0.37133550488599343,0.111587982832618
0.5830618892508143,0.09442060085836909
0.0814332247557003,0.3347639484978541
0.30293159609120524,0.2145922746781116
0.07166123778501626,0.34763948497854075
0.3615635179153094,0.09442060085836909
0.4136807817589576,0.14163090128755362
0.3257328990228012,0.06008583690987124
0.08794788273615634,0.5450643776824033
0.14332247557003258,0.3304721030042918
0.4723127035830619,0.07296137339055794
0.18892508143322473,0.1502145922746781
0.11074918566775244,0.34763948497854075
0.6254071661237784,0.14163090128755362
0.2899022801302932,0.20171673819742492
0.537459283387622,0.20600858369098712
0.28013029315960913,0.2703862660944206
0.5732899022801303,0.18454935622317598
0.13029315960912052,0.3733905579399141
0.08794788273615634,0.33905579399141633
0.13680781758957655,0.4206008583690987
0.24429967426710092,0.1459227467811159
0.13680781758957655,0.4506437768240343
0.30618892508143325,0.12875536480686695
0.12052117263843648,0.34763948497854075
0.35179153094462534,0.18454935622317598
0.4267100977198697,0.1502145922746781
0.3843648208469055,0.2875536480686695
0.1237785016286645,0.3218884120171674
0.35504885993485336,0.12017167381974247
0.33224755700325725,0.3347639484978541
0.3127035830618893,0.1545064377682403
0.27361563517915305,0.1502145922746781
0.762214983713355,0.11587982832618027
0.07817589576547229,0.48068669527896996
0.11726384364820847,0.3562231759656653
0.2019543973941368,0.592274678111588
0.7719869706840391,0.13733905579399142
0.35179153094462534,0.06437768240343347
0.19218241042345274,0.12446351931330474
0.3159609120521173,0.06866952789699568
0.43973941368078173,0.17167381974248924
0.3485342019543973,0.6051502145922747
0.07166123778501626,0.35193133047210295
0.39739413680781766,0.12446351931330474
0.24755700325732893,0.06008583690987124
0.05211726384364823,0.44206008583690987
0.19869706840390877,0.12875536480686695
0.530944625407166,0.24034334763948495
0.38110749185667747,0.111587982832618
0.6123778501628664,0.034334763948497854
0.1237785016286645,0.3605150214592275
0.498371335504886,0.06866952789699568
0.08794788273615634,0.4592274678111588
0.2964169381107492,0.22317596566523606
0.15635179153094458,0.3690987124463519
0.16938110749185664,0.3261802575107296
0.35504885993485336,0.4163090128755364
0.0814332247557003,0.34334763948497854
0.8957654723127034,0.12017167381974247
0.5276872964169381,0.02145922746781115
0.2931596091205212,0.27467811158798283
0.3420195439739413,0.2703862660944206
0.267100977198697,0.1502145922746781
0.19218241042345274,0.3347639484978541
0.10749185667752442,0.38626609442060084
0.2052117263843648,0.2188841201716738
0.15309446254071662,0.11587982832618027
0.029315960912052103,0.43347639484978534
0.257328990228013,0.1502145922746781
0.06840390879478825,0.47639484978540775
0.09446254071661236,0.5193133047210301
0.18566775244299671,0.27896995708154504
0.501628664495114,0.13304721030042915
0.3387622149837133,0.12446351931330474
0.18892508143322473,0.33905579399141633
0.4527687296416938,0.03862660944206009
0.08794788273615634,0.3347639484978541
0.5765472312703582,0.06437768240343347
0.06514657980456023,0.3733905579399141
0.2410423452768729,0.47210300429184554
0.2280130293159609,0.1802575107296137
0.4136807817589576,0.08583690987124462
0.11400651465798045,0.34763948497854075
0.1237785016286645,0.3562231759656653
0.4299674267100977,0.13304721030042915
0.19869706840390877,0.12017167381974247
0.33550488599348527,0.13304721030042915
0.4788273615635179,0.111587982832618
0.2899022801302932,0.13733905579399142
0.234527687296417,0.18884120171673818
0.3387622149837133,0.09442060085836909
0.23127035830618892,0.12446351931330474
0.5863192182410424,0.111587982832618
0.1596091205211726,0.3261802575107296
0.11074918566775244,0.34763948497854075
0.35830618892508137,0.2103004291845494
0.06188925081433222,0.3562231759656653
0.13680781758957655,0.3261802575107296
0.257328990228013,0.1802575107296137
0.42019543973941365,0.004291845493562235
0.07491856677524428,0.39914163090128757
0.2280130293159609,0.12017167381974247
0.3420195439739413,0.13733905579399142
0.17589576547231267,0.13304721030042915
0.2052117263843648,0.13304721030042915
0.11074918566775244,0.3218884120171674
0.11400651465798045,0.11587982832618027
0.35504885993485336,0.1072961373390558
0.2280130293159609,0.22746781115879827
0.039087947882736174,0.34763948497854075
0.2768729641693811,0.13304721030042915
0.3908794788273615,0.07296137339055794
0.1009771986970684,0.3776824034334764
0.44951140065146566,0.09871244635193133
0.07491856677524428,0.3605150214592275
0.2996742671009772,0.1545064377682403
0.09446254071661236,0.5064377682403434
0.3420195439739413,0.14163090128755362
0.8599348534201955,0.09012875536480686
0.4364820846905537,0.24463519313304716
0.1498371335504886,0.43776824034334766
0.3485342019543973,0.19313304721030045
0.10749185667752442,0.39055793991416304
0.09120521172638435,0.3733905579399141
0.30944625407166126,0.13733905579399142
0.50814332247557,0.055793991416309
0.537459283387622,0.00858369098712447
0.32899022801302924,0.407725321888412
0.14332247557003258,0.44206008583690987
0.25407166123778496,0.18454935622317598
0.1596091205211726,0.12446351931330474
0.1628664495114006,0.4206008583690987
0.2280130293159609,0.39055793991416304
0.09446254071661236,0.3733905579399141
0.058631921824104205,0.3605150214592275
0.4364820846905537,0.055793991416309
0.4299674267100977,0.1502145922746781
0.21498371335504884,0.15879828326180256
0.3843648208469055,0.12875536480686695
0.35179153094462534,0.27467811158798283
0.07166123778501626,0.3605150214592275
0.504885993485342,0.06008583690987124
0.260586319218241,0.13304721030042915
0.5830618892508143,0.16309012875536477
0.27361563517915305,0.18454935622317598
0.21172638436482083,0.16309012875536477
0.5407166123778502,0.09871244635193133
0.10749185667752442,0.3648068669527897
0.11400651465798045,0.6995708154506437
0.20846905537459282,0.1545064377682403
0.46905537459283375,0.111587982832618
0.1596091205211726,0.4120171673819742
0.09120521172638435,0.463519313304721
0.35830618892508137,0.1545064377682403
0.511400651465798,0.08154506437768241
0.30618892508143325,0.2103004291845494
0.5407166123778502,0.034334763948497854
0.11400651465798045,0.8283261802575108
0.1596091205211726,0.4206008583690987
0.20846905537459282,0.2145922746781116
0.267100977198697,0.16738197424892703
0.20846905537459282,0.39055793991416304
0.11726384364820847,0.34763948497854075
0.2899022801302932,0.19313304721030045
0.3908794788273615,0.2703862660944206
0.35504885993485336,0.07296137339055794
0.2019543973941368,0.1802575107296137
0.06840390879478825,0.3690987124463519
0.6319218241042345,0.004291845493562235
0.2247557003257329,0.16738197424892703
0.20846905537459282,0.1072961373390558
0.35504885993485336,0.30472103004291845
0.09771986970684038,0.3304721030042918
0.44625407166123776,0.04721030042918456
0.3192182410423452,0.12017167381974247
0.46579804560260585,0.051502145922746795
0.11726384364820847,0.4034334763948498
0.2931596091205212,0.055793991416309
0.3843648208469055,0.06437768240343347
0.2931596091205212,0.3304721030042918
0.10749185667752442,0.43776824034334766
0.6123778501628664,0.03004291845493562
0.14006514657980457,0.3776824034334764
0.2019543973941368,0.11587982832618027
0.16938110749185664,0.34763948497854075
0.28013029315960913,0.1759656652360515
0.48859934853420195,0.07296137339055794
0.13355048859934854,0.3261802575107296
0.41693811074918563,0.09442060085836909
0.2996742671009772,0.1459227467811159
0.3485342019543973,0.051502145922746795
0.08794788273615634,0.407725321888412
0.11074918566775244,0.43776824034334766
0.16612377850162863,0.7253218884120172
0.12052117263843648,0.38626609442060084
0.3420195439739413,0.19742489270386265
0.06840390879478825,0.407725321888412
0.1009771986970684,0.3304721030042918
0.2996742671009772,0.2145922746781116
0.2899022801302932,0.3648068669527897
0.42345276872964166,0.18454935622317598
0.267100977198697,0.2575107296137339
0.1824104234527687,0.111587982832618
0.0456026058631922,0.3733905579399141
0.42345276872964166,0.042918454935622324
0.10749185667752442,0.3690987124463519
0.11726384364820847,0.5150214592274678
0.2964169381107492,0.12017167381974247
0.09120521172638435,0.4248927038626609
0.22149837133550487,0.1545064377682403
0.504885993485342,0.1502145922746781
0.30618892508143325,0.27896995708154504
0.10749185667752442,0.4935622317596567
0.48859934853420195,0.1759656652360515
0.33550488599348527,0.24463519313304716
0.09120521172638435,0.4034334763948498
0.07817589576547229,0.463519313304721
0.27361563517915305,0.12017167381974247
0.14332247557003258,0.5965665236051501
0.11726384364820847,0.5579399141630901
0.19543973941368076,0.30042918454935624
0.08794788273615634,0.3605150214592275
0.09771986970684038,0.4463519313304721
0.5472312703583062,0.2575107296137339
0.2019543973941368,0.30901287553648066
0.257328990228013,0.13304721030042915
0.17263843648208466,0.33905579399141633
0.33550488599348527,0.2145922746781116
0.11400651465798045,0.34763948497854075
0.15309446254071662,0.3562231759656653
0.24429967426710092,0.1802575107296137
0.39413680781758953,0.07725321888412015
0.30618892508143325,0.111587982832618
0.6156351791530944,0.1072961373390558
0.260586319218241,0.2145922746781116
0.11726384364820847,0.3690987124463519
0.10423452768729641,0.3648068669527897
0.15309446254071662,0.34763948497854075
0.3387622149837133,0.1502145922746781
0.13355048859934854,0.3304721030042918
0.2377850162866449,0.22317596566523606
0.13680781758957655,0.7510729613733906
0.5993485342019544,0.06437768240343347
0.38110749185667747,0.09871244635193133
0.6416938110749185,0.10300429184549356
0.2377850162866449,0.12875536480686695
0.5635179153094462,0.09012875536480686
0.06514657980456023,0.3605150214592275
0.37133550488599343,0.12017167381974247
0.263843648208469,0.4248927038626609
0.7068403908794787,0.30042918454935624
0.13355048859934854,0.34334763948497854
0.11400651465798045,0.3562231759656653
0.3485342019543973,0.13304721030042915
0.2899022801302932,0.20600858369098712
0.25407166123778496,0.30042918454935624
0.2280130293159609,0.14163090128755362
0.2899022801302932,0.1459227467811159
0.08794788273615634,0.44206008583690987
0.12052117263843648,0.48497854077253216
0.3485342019543973,0.13304721030042915
0.5798045602605864,0.051502145922746795
0.13680781758957655,0.4163090128755364
0.7003257328990227,0.07725321888412015
0.3257328990228012,0.2188841201716738
0.11074918566775244,0.33905579399141633
0.27361563517915305,0.13733905579399142
0.3843648208469055,0.12017167381974247
